2,0,1,3.4296875,1.494917819,0
2,0,2,5.916666667,0.027988384,0
2,0,3,0.0625,9.439144737,0
2,0,4,0.067444877,43.05577173,0
2,0,5,2.561310782,86407.9105,0
2,0,6,0.067444877,43.05577173,0
2,0,7,0.067444877,25.03242542,0
2,1,2,1.3573927,0.023541849,0
2,1,3,0.024030386,0.963683528,0
2,1,4,0.024030386,43.05577173,0
2,1,5,1.135099961,86407.9105,0
2,1,6,0.024030386,43.05577173,0
2,1,7,0.024030386,25.03242542,0
2,2,3,0.016430035,0.0,0
2,2,4,0.016430035,7243.197499,0
2,2,5,0.046783353,30656.57762,0
2,2,6,0.016430035,8261.803022,0
2,2,7,0.016430035,6919.60396,0
2,3,4,0.0,7243.197499,0
2,3,5,0.0,66596.68704,0
2,3,6,0.0,12184.17723,0
2,3,7,0.0,6919.60396,0
2,4,5,512.7601322,5427.10672,0
2,4,6,38.07786885,38.07786885,0
2,4,7,38.07786885,20.04098361,0
2,5,6,5427.10672,1425.253623,0
2,5,7,5427.10672,154.1086957,0
2,6,7,38.07786885,20.04098361,0
2,0,1,0.0625,0.02914964,1
2,0,2,5.916666667,0.027988384,1
2,0,3,0.0625,9.439144737,1
2,0,4,0.067444877,43.05577173,1
2,0,5,2.561310782,86407.9105,1
2,0,6,0.067444877,43.05577173,1
2,0,7,0.067444877,25.03242542,1
2,1,2,1.3573927,0.023541849,1
2,1,3,0.024030386,0.963683528,1
2,1,4,0.024030386,43.05577173,1
2,1,5,1.135099961,86407.9105,1
2,1,6,0.024030386,43.05577173,1
2,1,7,0.024030386,25.03242542,1
2,2,3,0.016430035,0.0,1
2,2,4,0.016430035,7243.197499,1
2,2,5,0.046783353,30656.57762,1
2,2,6,0.016430035,8261.803022,1
2,2,7,0.016430035,6919.60396,1
2,3,4,0.0,7243.197499,1
2,3,5,0.0,66596.68704,1
2,3,6,0.0,12184.17723,1
2,3,7,0.0,6919.60396,1
2,4,5,512.7601322,5427.10672,1
2,4,6,38.07786885,38.07786885,1
2,4,7,38.07786885,20.04098361,1
2,5,6,5427.10672,1425.253623,1
2,5,7,5427.10672,154.1086957,1
2,6,7,38.07786885,20.04098361,1
2,0,1,0.0625,0.02914964,2
2,0,2,5.916666667,0.027988384,2
2,0,3,0.0625,9.439144737,2
2,0,4,0.067444877,43.05577173,2
2,0,5,2.561310782,86407.9105,2
2,0,6,0.067444877,43.05577173,2
2,0,7,0.067444877,25.03242542,2
2,1,2,1.3573927,0.023541849,2
2,1,3,0.024030386,0.963683528,2
2,1,4,0.024030386,43.05577173,2
2,1,5,1.135099961,86407.9105,2
2,1,6,0.024030386,43.05577173,2
2,1,7,0.024030386,25.03242542,2
2,2,3,0.016430035,0.0,2
2,2,4,0.016430035,7243.197499,2
2,2,5,0.046783353,30656.57762,2
2,2,6,0.016430035,8261.803022,2
2,2,7,0.016430035,6919.60396,2
2,3,4,0.0,7243.197499,2
2,3,5,0.0,66596.68704,2
2,3,6,0.0,12184.17723,2
2,3,7,0.0,6919.60396,2
2,4,5,512.7601322,5427.10672,2
2,4,6,38.07786885,38.07786885,2
2,4,7,38.07786885,20.04098361,2
2,5,6,5427.10672,1425.253623,2
2,5,7,5427.10672,154.1086957,2
2,6,7,38.07786885,20.04098361,2
2,0,1,0.0625,0.02914964,3
2,0,2,5.916666667,0.027988384,3
2,0,3,0.0625,9.439144737,3
2,0,4,0.067444877,43.05577173,3
2,0,5,2.561310782,86407.9105,3
2,0,6,0.067444877,43.05577173,3
2,0,7,0.067444877,25.03242542,3
2,1,2,1.3573927,0.023541849,3
2,1,3,0.024030386,0.963683528,3
2,1,4,0.024030386,43.05577173,3
2,1,5,1.135099961,86407.9105,3
2,1,6,0.024030386,43.05577173,3
2,1,7,0.024030386,25.03242542,3
2,2,3,0.016430035,0.0,3
2,2,4,0.016430035,7243.197499,3
2,2,5,0.046783353,30656.57762,3
2,2,6,0.016430035,8261.803022,3
2,2,7,0.016430035,6919.60396,3
2,3,4,0.0,7243.197499,3
2,3,5,0.0,66596.68704,3
2,3,6,0.0,12184.17723,3
2,3,7,0.0,6919.60396,3
2,4,5,512.7601322,5427.10672,3
2,4,6,38.07786885,38.07786885,3
2,4,7,38.07786885,20.04098361,3
2,5,6,5427.10672,1425.253623,3
2,5,7,5427.10672,154.1086957,3
2,6,7,38.07786885,20.04098361,3
2,0,1,0.0625,0.02914964,4
2,0,2,5.916666667,0.027988384,4
2,0,3,0.0625,9.439144737,4
2,0,4,0.067444877,43.05577173,4
2,0,5,2.561310782,86407.9105,4
2,0,6,0.067444877,43.05577173,4
2,0,7,0.067444877,25.03242542,4
2,1,2,1.3573927,0.023541849,4
2,1,3,0.024030386,0.963683528,4
2,1,4,0.024030386,43.05577173,4
2,1,5,1.135099961,86407.9105,4
2,1,6,0.024030386,43.05577173,4
2,1,7,0.024030386,25.03242542,4
2,2,3,0.016430035,0.0,4
2,2,4,0.016430035,7243.197499,4
2,2,5,0.046783353,30656.57762,4
2,2,6,0.016430035,8261.803022,4
2,2,7,0.016430035,6919.60396,4
2,3,4,0.0,7243.197499,4
2,3,5,0.0,66596.68704,4
2,3,6,0.0,12184.17723,4
2,3,7,0.0,6919.60396,4
2,4,5,512.7601322,5427.10672,4
2,4,6,38.07786885,38.07786885,4
2,4,7,38.07786885,20.04098361,4
2,5,6,5427.10672,1425.253623,4
2,5,7,5427.10672,154.1086957,4
2,6,7,38.07786885,20.04098361,4
2,0,1,0.0625,0.02914964,5
2,0,2,5.916666667,0.027988384,5
2,0,3,0.0625,9.439144737,5
2,0,4,0.067444877,43.05577173,5
2,0,5,2.561310782,86407.9105,5
2,0,6,0.067444877,43.05577173,5
2,0,7,0.067444877,25.03242542,5
2,1,2,1.3573927,0.023541849,5
2,1,3,0.024030386,0.963683528,5
2,1,4,0.024030386,43.05577173,5
2,1,5,1.135099961,86407.9105,5
2,1,6,0.024030386,43.05577173,5
2,1,7,0.024030386,25.03242542,5
2,2,3,0.016430035,0.0,5
2,2,4,0.016430035,7243.197499,5
2,2,5,0.046783353,30656.57762,5
2,2,6,0.016430035,8261.803022,5
2,2,7,0.016430035,6919.60396,5
2,3,4,0.0,7243.197499,5
2,3,5,0.0,66596.68704,5
2,3,6,0.0,12184.17723,5
2,3,7,0.0,6919.60396,5
2,4,5,512.7601322,5427.10672,5
2,4,6,38.07786885,38.07786885,5
2,4,7,38.07786885,20.04098361,5
2,5,6,5427.10672,1425.253623,5
2,5,7,5427.10672,154.1086957,5
2,6,7,38.07786885,20.04098361,5
2,0,1,0.0625,0.02914964,6
2,0,2,5.916666667,0.027988384,6
2,0,3,0.0625,9.439144737,6
2,0,4,0.067444877,43.05577173,6
2,0,5,2.561310782,86407.9105,6
2,0,6,0.067444877,43.05577173,6
2,0,7,0.067444877,25.03242542,6
2,1,2,1.3573927,0.023541849,6
2,1,3,0.024030386,0.963683528,6
2,1,4,0.024030386,43.05577173,6
2,1,5,1.135099961,86407.9105,6
2,1,6,0.024030386,43.05577173,6
2,1,7,0.024030386,25.03242542,6
2,2,3,0.016430035,0.0,6
2,2,4,0.016430035,7243.197499,6
2,2,5,0.046783353,30656.57762,6
2,2,6,0.016430035,8261.803022,6
2,2,7,0.016430035,6919.60396,6
2,3,4,0.0,7243.197499,6
2,3,5,0.0,66596.68704,6
2,3,6,0.0,12184.17723,6
2,3,7,0.0,6919.60396,6
2,4,5,512.7601322,5427.10672,6
2,4,6,38.07786885,38.07786885,6
