6,7,56,38.07786885,20.04098361
6,7,56,43.04469854,22.02286902
6,7,56,43.05577173,25.03242542
6,7,56,196.9166667,132.9565217
6,7,56,263.8985507,329.8731884
6,7,56,302.9959016,132.7172131
6,7,56,430.5978261,287.0652174
6,7,56,462.0197368,453.4638158
6,7,56,478.125,461.0131579
6,7,56,492.0398551,634.0615942
6,7,56,600.3188406,222.0978261
6,7,56,611.521197,412.0249377
6,7,56,671.3297101,113.8188406
6,7,56,689.9637681,210.5144928
6,7,56,713.745098,395.9681373
6,7,56,718.6973684,354.8190789
6,7,56,783.9501247,980.9401496
6,7,56,806.4018913,433.0212766
6,7,56,921.8091286,455.3817427
6,7,56,1037.789292,1037.789292
6,7,56,1112.624113,1082.553191
6,7,56,1113.295638,623.5056543
6,7,56,1117.231618,1047.561275
6,7,56,1118.922547,599.0292599
6,7,56,1147.054688,484.5792411
6,7,56,1173.915033,624.0179739
6,7,56,1180.650547,636.6596715
6,7,56,1186.40249,989.0871369
6,7,56,1237.525735,1263.088235
6,7,56,1250.109726,296.2369077
6,7,56,1250.610973,1620.531172
6,7,56,1255.52504,1299.596123
6,7,56,1278.82938,1309.385036
6,7,56,1354.870324,892.2194514
6,7,56,1382.375215,1352.32358
6,7,56,1392.848361,1383.829918
6,7,56,1403.369877,1368.298156
6,7,56,1421.819444,1415.308824
6,7,56,1425.253623,154.1086957
6,7,56,1428.574007,1428.574007
6,7,56,1477.484634,1341.163121
6,7,56,1544.595395,194.7730263
6,7,56,1560.843066,1489.212591
6,7,56,1614.530612,1641.572998
6,7,56,1634.064838,575.9326683
6,7,56,1656.06679,1116.06679
6,7,56,1697.160126,1288.018838
6,7,56,1711.269316,844.3598234
6,7,56,1724.963855,1620.784854
6,7,56,1760.805147,1019.993873
6,7,56,1808.450163,1720.306373
6,7,56,1809.108434,1033.275387
6,7,56,1898.061389,1827.447496
6,7,56,1942.178689,1913.131148
6,7,56,1974.594976,1808.33438
6,7,56,1991.572746,931.4047131
6,7,56,2000.217494,1103.101655
6,7,56,2012.794262,1979.239344
6,7,56,2038.069825,350.3715711
6,7,56,2046.728102,1299.867701
6,7,56,2074.687419,2021.118029
6,7,56,2166.954357,472.4522822
6,7,56,2189.274611,1268.186528
6,7,56,2205.109016,1300.628689
6,7,56,2276.86398,1014.776448
6,7,56,2330.802288,1418.313725
6,7,56,2379.229199,1181.351648
6,7,56,2579.195122,1242.27977
6,7,56,3049.774473,1488.842627
6,7,56,3069.951535,1624.119548
6,7,56,3292.332589,1073.891741
6,7,56,3528.859375,1182.633929
6,7,56,3657.806563,480.8290155
6,7,56,3884.693878,1012.875696
6,7,56,3958.831169,768.9239332
6,7,56,3982.23652,703.2193627
6,7,56,4158.34414,426.5610973
6,7,56,4193.236203,874.4260486
6,7,56,4194.893617,647.0260047
6,7,56,4563.722924,572.0306859
6,7,56,4964.151639,571.6690574
6,7,56,5481.985401,967.7627737
6,7,56,5569.881607,947.0
6,7,56,5631.428571,988.3302412
6,7,56,5935.197935,863.9845095
6,7,56,6009.335246,840.3754098
6,7,56,6680.537004,789.9232852
