5,0,1,4,6,7,47.17753276,3.964745819,17013.93923,30390.70949,6178.974113,0
5,0,1,4,6,7,47.17753276,3.964745819,17013.93923,30390.70949,6178.974113,2
5,0,1,4,6,7,47.17753276,3.964745819,17013.93923,30390.70949,6178.974113,3
5,0,1,4,6,7,47.17753276,3.964745819,17013.93923,30390.70949,6178.974113,4
5,0,1,4,6,7,47.17753276,3.964745819,17013.93923,30390.70949,6178.974113,5
5,0,1,4,6,7,47.17753276,3.964745819,17013.93923,30390.70949,6178.974113,6
5,0,1,4,6,7,47.17753276,3.964745819,17013.93923,30390.70949,6178.974113,7
5,0,1,4,6,7,47.17753276,3.964745819,17013.93923,30390.70949,6178.974113,9
5,0,1,4,6,7,47.17753276,3.964745819,17013.93923,30390.70949,6178.974113,11
5,0,1,4,6,7,47.17753276,3.964745819,17013.93923,30390.70949,6178.974113,12
5,0,1,4,6,7,47.17753276,3.964745819,17013.93923,30390.70949,6178.974113,13
5,0,1,4,6,7,47.17753276,3.964745819,17013.93923,30390.70949,6178.974113,17
5,0,1,4,6,7,47.17753276,3.964745819,17013.93923,30390.70949,6178.974113,18
5,0,1,4,6,7,47.17753276,3.964745819,17013.93923,30390.70949,6178.974113,19
5,0,1,4,6,7,47.17753276,3.964745819,17013.93923,30390.70949,6178.974113,20
5,0,1,4,6,7,47.17753276,3.964745819,17013.93923,30390.70949,6178.974113,21
5,0,1,4,6,7,47.17753276,3.964745819,17013.93923,30390.70949,6178.974113,22
5,0,1,4,6,7,47.17753276,3.964745819,17013.93923,30390.70949,6178.974113,23
5,0,1,4,6,7,47.17753276,3.964745819,17013.93923,30390.70949,6178.974113,24
5,0,1,4,6,7,47.17753276,3.964745819,17013.93923,30390.70949,6178.974113,25
5,0,1,4,6,7,47.17753276,3.964745819,17013.93923,30390.70949,6178.974113,26
5,0,1,4,6,7,47.17753276,3.964745819,17013.93923,30390.70949,6178.974113,27
5,0,1,4,6,7,47.17753276,3.964745819,17013.93923,30390.70949,6178.974113,28
5,0,1,4,6,7,47.17753276,3.964745819,17013.93923,30390.70949,6178.974113,29
5,0,1,4,6,7,47.17753276,3.964745819,17013.93923,30390.70949,6178.974113,30
5,0,1,4,6,7,47.17753276,3.964745819,17013.93923,30390.70949,6178.974113,31
5,0,1,4,6,7,47.17753276,3.964745819,17013.93923,30390.70949,6178.974113,32
5,0,1,4,6,7,47.17753276,3.964745819,17013.93923,30390.70949,6178.974113,33
5,0,1,4,6,7,47.17753276,3.964745819,17013.93923,30390.70949,6178.974113,34
5,0,1,4,6,7,47.17753276,3.964745819,17013.93923,30390.70949,6178.974113,35
5,0,1,4,6,7,47.17753276,3.964745819,17013.93923,30390.70949,6178.974113,36
5,0,1,4,6,7,47.17753276,3.964745819,17013.93923,30390.70949,6178.974113,37
5,0,1,4,6,7,47.17753276,3.964745819,17013.93923,30390.70949,6178.974113,38
5,0,1,4,6,7,47.17753276,3.964745819,17013.93923,30390.70949,6178.974113,39
5,0,1,4,6,7,47.17753276,3.964745819,17013.93923,30390.70949,6178.974113,40
5,0,1,4,6,7,47.17753276,3.964745819,17013.93923,30390.70949,6178.974113,41
5,0,1,4,6,7,47.17753276,3.964745819,17013.93923,30390.70949,6178.974113,42
5,0,1,4,6,7,47.17753276,3.964745819,17013.93923,30390.70949,6178.974113,43
5,0,1,4,6,7,47.17753276,3.964745819,17013.93923,30390.70949,6178.974113,44
5,0,1,4,6,7,47.17753276,3.964745819,17013.93923,30390.70949,6178.974113,45
5,0,1,4,6,7,47.17753276,3.964745819,17013.93923,30390.70949,6178.974113,46
5,0,1,4,6,7,47.17753276,3.964745819,17013.93923,30390.70949,6178.974113,47
5,0,1,4,6,7,47.17753276,3.964745819,17013.93923,30390.70949,6178.974113,48
5,0,1,4,6,7,47.17753276,3.964745819,17013.93923,30390.70949,6178.974113,49
5,0,1,4,6,7,47.17753276,3.964745819,17013.93923,30390.70949,6178.974113,50
5,0,1,4,6,7,47.17753276,3.964745819,17013.93923,30390.70949,6178.974113,51
5,0,1,4,6,7,47.17753276,3.964745819,17013.93923,30390.70949,6178.974113,52
5,0,1,4,6,7,47.17753276,3.964745819,17013.93923,30390.70949,6178.974113,53
5,0,1,4,6,7,47.17753276,3.964745819,17013.93923,30390.70949,6178.974113,54
5,0,1,4,6,7,47.17753276,3.964745819,17013.93923,30390.70949,6178.974113,55
5,0,1,4,6,7,47.17753276,3.964745819,17013.93923,30390.70949,6178.974113,56
4,0,4,6,7,47.17753276,17013.93923,30390.70949,6178.974113,0
4,1,4,6,7,3.964745819,17013.93923,30390.70949,6178.974113,0
4,0,4,6,7,47.17753276,17013.93923,30390.70949,6178.974113,2
4,1,4,6,7,3.964745819,17013.93923,30390.70949,6178.974113,2
4,0,4,6,7,47.17753276,17013.93923,30390.70949,6178.974113,3
4,1,4,6,7,3.964745819,17013.93923,30390.70949,6178.974113,3
4,0,4,6,7,47.17753276,17013.93923,30390.70949,6178.974113,4
4,1,4,6,7,3.964745819,17013.93923,30390.70949,6178.974113,4
4,0,4,6,7,47.17753276,17013.93923,30390.70949,6178.974113,5
4,1,4,6,7,3.964745819,17013.93923,30390.70949,6178.974113,5
4,0,4,6,7,47.17753276,17013.93923,30390.70949,6178.974113,6
4,1,4,6,7,3.964745819,17013.93923,30390.70949,6178.974113,6
4,0,4,6,7,47.17753276,17013.93923,30390.70949,6178.974113,7
4,1,4,6,7,3.964745819,17013.93923,30390.70949,6178.974113,7
4,0,4,6,7,47.17753276,17013.93923,30390.70949,6178.974113,9
4,1,4,6,7,3.964745819,17013.93923,30390.70949,6178.974113,9
4,0,4,6,7,47.17753276,17013.93923,30390.70949,6178.974113,11
4,1,4,6,7,3.964745819,17013.93923,30390.70949,6178.974113,11
4,0,4,6,7,47.17753276,17013.93923,30390.70949,6178.974113,12
4,1,4,6,7,3.964745819,17013.93923,30390.70949,6178.974113,12
4,0,4,6,7,47.17753276,17013.93923,30390.70949,6178.974113,13
4,1,4,6,7,3.964745819,17013.93923,30390.70949,6178.974113,13
4,0,4,6,7,47.17753276,17013.93923,30390.70949,6178.974113,17
4,1,4,6,7,3.964745819,17013.93923,30390.70949,6178.974113,17
4,0,4,6,7,47.17753276,17013.93923,30390.70949,6178.974113,18
4,1,4,6,7,3.964745819,17013.93923,30390.70949,6178.974113,18
4,0,4,6,7,47.17753276,17013.93923,30390.70949,6178.974113,19
4,1,4,6,7,3.964745819,17013.93923,30390.70949,6178.974113,19
4,0,4,6,7,47.17753276,17013.93923,30390.70949,6178.974113,20
4,1,4,6,7,3.964745819,17013.93923,30390.70949,6178.974113,20
4,0,4,6,7,47.17753276,17013.93923,30390.70949,6178.974113,21
4,1,4,6,7,3.964745819,17013.93923,30390.70949,6178.974113,21
4,0,4,6,7,47.17753276,17013.93923,30390.70949,6178.974113,22
4,1,4,6,7,3.964745819,17013.93923,30390.70949,6178.974113,22
4,0,4,6,7,47.17753276,17013.93923,30390.70949,6178.974113,23
4,1,4,6,7,3.964745819,17013.93923,30390.70949,6178.974113,23
4,0,4,6,7,47.17753276,17013.93923,30390.70949,6178.974113,24
4,1,4,6,7,3.964745819,17013.93923,30390.70949,6178.974113,24
4,0,4,6,7,47.17753276,17013.93923,30390.70949,6178.974113,25
4,1,4,6,7,3.964745819,17013.93923,30390.70949,6178.974113,25
4,0,4,6,7,47.17753276,17013.93923,30390.70949,6178.974113,26
4,1,4,6,7,3.964745819,17013.93923,30390.70949,6178.974113,26
4,0,4,6,7,47.17753276,17013.93923,30390.70949,6178.974113,27
4,1,4,6,7,3.964745819,17013.93923,30390.70949,6178.974113,27
4,0,4,6,7,47.17753276,17013.93923,30390.70949,6178.974113,28
4,1,4,6,7,3.964745819,17013.93923,30390.70949,6178.974113,28
4,0,4,6,7,47.17753276,17013.93923,30390.70949,6178.974113,29
4,1,4,6,7,3.964745819,17013.93923,30390.70949,6178.974113,29
4,0,4,6,7,47.17753276,17013.93923,30390.70949,6178.974113,30
4,1,4,6,7,3.964745819,17013.93923,30390.70949,6178.974113,30
4,0,4,6,7,47.17753276,17013.93923,30390.70949,6178.974113,31
4,1,4,6,7,3.964745819,17013.93923,30390.70949,6178.974113,31
4,0,4,6,7,47.17753276,17013.93923,30390.70949,6178.974113,32
4,1,4,6,7,3.964745819,17013.93923,30390.70949,6178.974113,32
4,0,4,6,7,47.17753276,17013.93923,30390.70949,6178.974113,33
4,1,4,6,7,3.964745819,17013.93923,30390.70949,6178.974113,33
4,0,4,6,7,47.17753276,17013.93923,30390.70949,6178.974113,34
4,1,4,6,7,3.964745819,17013.93923,30390.70949,6178.974113,34
4,0,4,6,7,47.17753276,17013.93923,30390.70949,6178.974113,35
4,1,4,6,7,3.964745819,17013.93923,30390.70949,6178.974113,35
4,0,4,6,7,47.17753276,17013.93923,30390.70949,6178.974113,36
4,1,4,6,7,3.964745819,17013.93923,30390.70949,6178.974113,36
