0.4558423058385518,0.2894736842105263,0.3355780276070122,0.07608695652173914,0.0,0.0,0.5,2.0,0.8333333134651184,0.0,0.0,0.3333333333333333,0
0.5345224838248487,0.36363636363636365,0.4714045207910317,0.10869565217391304,0.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,0
0.35856858280031806,0.25301204819277107,0.29814239699997197,0.021505376344086023,0.0,0.0,0.5,2.0,0.8333333134651184,0.0,0.0,0.3333333333333333,0
0.26726124191242434,0.26373626373626374,0.16666666666666669,0.01818181818181818,0.0,0.0,0.2,-4.0,0.0,0.0,0.0,0.0,0
0.9999999999999999,1.0,1.0000000000000002,0.7575757575757576,0.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,1
0.6172133998483676,0.29577464788732394,0.2970442628930023,0.01098901098901099,0.0,0.0,0.5,2.0,0.8333333134651184,0.0,0.0,0.3333333333333333,0
0.40451991747794525,0.2777777777777778,0.6839411288813299,0.075,0.2886751345948129,0.18,1.0,4.0,1.0,1.0,1.0,1.0,0
0.33806170189140655,0.29411764705882354,0.6227523687795278,0.24761904761904763,0.0,0.0,0.5,2.0,0.8333333134651184,0.0,0.0,0.3333333333333333,0
0.4743416490252569,0.28169014084507044,0.9388345202485134,0.6106870229007634,0.2886751345948129,0.18,1.0,4.0,1.0,1.0,1.0,1.0,0
0.9999999999999998,1.0,1.0000000000000002,0.9523809523809523,0.2886751345948129,0.18,1.0,4.0,1.0,1.0,1.0,1.0,1
0.2279211529192759,0.3132530120481928,0.43937477516374684,0.0234375,0.0,0.0,0.5,2.0,0.8333333134651184,0.0,0.0,0.3333333333333333,0
0.3086066999241838,0.25287356321839083,0.0,0.0,0.0,0.0,0.5,2.0,0.8333333134651184,0.0,0.0,0.3333333333333333,0
0.9999999999999999,1.0,0.7252406676228422,0.5714285714285714,0.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,1
0.674199862463242,0.34328358208955223,0.0,0.0,0.0,0.0,0.5,2.0,0.8333333134651184,0.0,0.0,0.3333333333333333,0
0.14142135623730948,0.2839506172839506,0.0,0.0,0.0,0.0,0.2,-4.0,0.0,0.0,0.0,0.0,0
0.5477225575051661,0.23529411764705882,0.0,0.0,0.0,0.0,0.5,2.0,0.8333333134651184,0.0,0.0,0.3333333333333333,0
0.25087260300212727,0.27472527472527475,0.31068488300060004,0.009900990099009901,0.0,0.0,0.2,-4.0,0.0,0.0,0.0,0.0,0
1.0000000000000002,1.0,0.9999999999999999,0.7777777777777778,0.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,1
0.31980107453341566,0.29333333333333333,0.0,0.03296703296703297,0.2886751345948129,0.18,0.2,-4.0,0.0,0.0,0.0,0.0,0
0.5892556509887895,0.2987012987012987,0.0,0.0,0.0,0.0,0.5,2.0,0.8333333134651184,0.0,0.0,0.3333333333333333,0
0.21320071635561041,0.2708333333333333,0.0,0.0,0.0,0.0,0.5,2.0,0.8333333134651184,0.0,0.0,0.3333333333333333,0
