0.5773502691896257,0.45569620253164556,0.0,0.029411764705882353,0.1111111111111111,0.7948718070983887,0.7071067811865475,0.2727272727272727,0.0,0.0,0.0,0.0,0.3333333333333333,-1.0,0.5555555820465088,0.0,0.0,0.0,
0.5477225575051661,0.4044943820224719,0.0,0.029411764705882353,0.1111111111111111,0.7948718070983887,0.7071067811865475,0.2727272727272727,0.0,0.0,0.0,0.0,0.3333333333333333,-1.0,0.7222222685813904,0.0,0.0,0.0,
0.8215838362577491,0.6710526315789473,0.0,0.029411764705882353,0.1111111111111111,0.7948718070983887,0.7071067811865475,0.2727272727272727,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,
0.6390096504226938,0.5060240963855421,0.0,0.029411764705882353,0.1111111111111111,0.7948718070983887,0.7071067811865475,0.2727272727272727,0.0,0.0,0.0,0.0,0.3333333333333333,-1.0,0.5555555820465088,0.0,0.0,0.0,
0.7302967433402214,0.6710526315789473,0.0,0.029411764705882353,0.1111111111111111,0.7948718070983887,0.7071067811865475,0.2727272727272727,0.0,0.0,0.0,0.0,0.25,-3.0,0.5277777910232544,0.0,0.0,0.0,
0.8215838362577491,0.8115942028985508,0.0,0.029411764705882353,0.1111111111111111,0.7948718070983887,0.7071067811865475,0.2727272727272727,0.0,0.0,0.0,0.0,0.5,1.0,0.7777778506278992,0.0,0.0,0.0,
0.5477225575051661,0.45977011494252873,0.0,0.029411764705882353,0.1111111111111111,0.7948718070983887,0.7071067811865475,0.2727272727272727,0.0,0.0,0.0,0.0,0.25,-3.0,0.5277777910232544,0.0,0.0,0.0,
0.5477225575051661,0.4418604651162791,0.0,0.029411764705882353,0.1111111111111111,0.7948718070983887,0.7071067811865475,0.2727272727272727,0.0,0.0,0.0,0.0,0.3333333333333333,-1.0,0.7222222685813904,0.0,0.0,0.0,
0.9128709291752769,0.8805970149253731,0.0,0.029411764705882353,0.1111111111111111,0.7948718070983887,0.7071067811865475,0.2727272727272727,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,
0.4803844614152615,0.4523809523809524,0.0,0.029411764705882353,0.1111111111111111,0.7948718070983887,0.7071067811865475,0.2727272727272727,0.0,0.0,0.0,0.0,0.2,-5.0,0.5111110806465149,0.0,0.0,0.0,
