0,85,0.0,85,850,1,1.0,1.0,5,0.4,0.1,0,0,0,0,0,0
0,85,0.0,85,1190,1,1.0,1.0,5,0.35714285714285715,0.07142857142857142,0,0,0,0,0,0
0,85,0.0,85,1700,1,1.0,1.0,10,0.3,0.05,0,0,0,0,0,0
0,85,0.0,85,1615,1,1.0,1.0,9,0.21052631578947367,0.05263157894736842,0,0,0,0,0,0
0,85,0.0,85,2975,1,1.0,1.0,18,0.2,0.02857142857142857,0,0,0,0,0,0
0,85,0.0,85,3230,1,1.0,1.0,18,0.18421052631578946,0.02631578947368421,0,0,0,0,0,0
0,85,0.0,85,317050,1,1.0,1.0,44,0.38498659517426276,0.00026809651474530834,0,0,0,0,0,0
0,85,0.0,85,680,1,1.0,1.0,4,0.375,0.125,0,0,0,0,0,0
0,85,0.0,85,255,1,1.0,1.0,3,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0
0,85,0.0,85,9860,1,1.0,1.0,8,0.25,0.008620689655172414,0,0,0,0,0,0
0,85,0.0,85,11645,1,1.0,1.0,11,0.2116788321167883,0.0072992700729927005,0,0,0,0,0,0
0,85,0.0,85,1955,1,1.0,1.0,10,0.21739130434782608,0.043478260869565216,0,0,0,0,0,0
0,85,0.0,85,2210,1,1.0,1.0,5,0.34615384615384615,0.038461538461538464,0,0,0,0,0,0
0,85,0.0,85,2380,1,1.0,1.0,4,0.4642857142857143,0.07142857142857142,0,0,0,0,0,0
0,85,0.0,85,255,1,1.0,1.0,2,0.6666666666666666,0.3333333333333333,0,0,0,0,0,0
0,85,0.0,85,1360,1,1.0,1.0,2,0.625,0.375,0,0,0,0,0,0
0,85,0.0,85,935,1,1.0,1.0,5,0.36363636363636365,0.09090909090909091,0,0,0,0,0,0
0,85,0.0,85,595,1,1.0,1.0,2,0.7142857142857143,0.2857142857142857,0,0,0,0,0,0
0,85,0.0,85,595,1,1.0,1.0,2,0.5714285714285714,0.42857142857142855,0,0,0,0,0,0
0,85,0.0,85,510,1,1.0,1.0,2,0.8333333333333334,0.16666666666666666,0,0,0,0,0,0
0,85,0.0,85,1360,1,1.0,1.0,2,0.6875,0.3125,0,0,0,0,0,0
0,85,0.0,85,6035,1,1.0,1.0,5,0.6056338028169014,0.014084507042253521,0,0,0,0,0,0
0,85,0.0,85,595,1,1.0,1.0,4,0.2857142857142857,0.14285714285714285,0,0,0,0,0,0
0,85,0.0,85,765,1,1.0,1.0,3,0.5555555555555556,0.1111111111111111,0,0,0,0,0,0
0,85,0.0,85,3060,1,1.0,1.0,4,0.3888888888888889,0.08333333333333333,0,0,0,0,0,0
0,85,0.0,85,1020,1,1.0,1.0,4,0.5,0.08333333333333333,0,0,0,0,0,0
0,85,0.0,85,680,1,1.0,1.0,4,0.25,0.25,0,0,0,0,0,0
0,85,0.0,85,935,1,1.0,1.0,7,0.2727272727272727,0.09090909090909091,0,0,0,0,0,0
0,85,0.0,85,255,1,1.0,1.0,3,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0
0,85,0.0,85,2550,1,1.0,1.0,3,0.5333333333333333,0.1,0,0,0,0,0,0
0,85,0.0,85,680,1,1.0,1.0,2,0.875,0.125,0,0,0,0,0,0
0,85,0.0,85,340,1,1.0,1.0,1,1.0,1.0,0,0,0,0,0,0
